Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Son,Social drinker,Social smoker,Pet,Body mass index,Absenteeism time in hours
24.0,10.0,2.0,2.0,171.0,11.0,13.0,37.0,230.80088859244975,98.0,0.0,2.0,1.0,0.0,2.0,26.0,5.0
22.0,10.0,5.0,4.0,219.0,8.0,10.0,32.0,218.30511917418156,88.0,0.0,0.0,1.0,0.0,0.0,24.0,4.0
5.0,4.0,3.0,2.0,140.0,49.0,5.0,31.0,201.3552074885181,97.0,0.0,1.0,1.0,0.0,0.0,25.0,7.0
8.0,8.0,5.0,2.0,288.0,5.0,8.0,47.0,246.88210760907668,86.0,0.0,2.0,1.0,0.0,0.0,19.0,2.0
9.0,9.0,4.0,1.0,161.0,44.0,15.0,34.0,260.4397291470564,97.0,0.0,2.0,0.0,0.0,0.0,22.0,1.0
11.0,8.0,3.0,4.0,219.0,37.0,14.0,24.0,293.48799071033056,84.0,0.0,0.0,1.0,0.0,0.0,26.0,4.0
8.0,9.0,5.0,2.0,219.0,11.0,10.0,22.0,263.58396565871084,98.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0
2.0,6.0,5.0,2.0,239.0,47.0,8.0,38.0,290.8427480895083,83.0,0.0,1.0,1.0,1.0,1.0,26.0,0.0
25.0,2.0,5.0,1.0,248.0,26.0,12.0,38.0,296.82071098983766,89.0,0.0,1.0,0.0,0.0,0.0,28.0,12.0
26.0,10.0,3.0,3.0,215.0,48.0,18.0,42.0,270.81537238554773,80.0,0.0,1.0,0.0,0.0,0.0,26.0,9.0
26.0,8.0,6.0,3.0,229.0,48.0,9.0,44.0,267.21376587037105,85.0,0.0,4.0,1.0,0.0,0.0,25.0,12.0
8.0,9.0,5.0,4.0,185.0,30.0,8.0,37.0,278.6043838562118,87.0,0.0,2.0,1.0,0.0,0.0,22.0,3.0
28.0,6.0,2.0,1.0,213.0,31.0,11.0,24.0,266.00526373129776,81.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0
16.0,3.0,5.0,4.0,218.0,5.0,8.0,42.0,260.0966961769874,99.0,1.0,1.0,1.0,0.0,0.0,32.0,0.0
4.0,8.0,6.0,2.0,208.0,17.0,11.0,37.0,283.81942398809394,95.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0
20.0,8.0,2.0,1.0,254.0,27.0,15.0,36.0,299.0382595567741,98.0,0.0,1.0,1.0,0.0,4.0,27.0,0.0
0.0,3.0,2.0,2.0,262.0,16.0,7.0,37.0,262.6069190871368,90.0,0.0,4.0,1.0,0.0,5.0,25.0,4.0
0.0,9.0,5.0,1.0,219.0,51.0,6.0,38.0,247.5384479653775,95.0,0.0,3.0,0.0,0.0,1.0,26.0,0.0
2.0,1.0,5.0,2.0,333.0,19.0,16.0,28.0,270.81537238554773,91.0,0.0,1.0,1.0,0.0,0.0,27.0,2.0
8.0,12.0,4.0,2.0,140.0,16.0,4.0,35.0,311.47373973944286,88.0,0.0,3.0,1.0,0.0,0.0,29.0,2.0
22.0,8.0,6.0,4.0,322.0,28.0,6.0,47.0,257.91455657804084,84.0,0.0,0.0,1.0,0.0,0.0,28.0,10.0
5.0,9.0,2.0,4.0,219.0,53.0,11.0,37.0,229.97224583528032,94.0,0.0,2.0,1.0,0.0,2.0,19.0,4.0
8.0,11.0,2.0,1.0,221.0,36.0,12.0,33.0,240.75138522299605,95.0,0.0,1.0,0.0,1.0,0.0,24.0,7.0
3.0,3.0,4.0,3.0,230.0,30.0,19.0,45.0,282.441892637012,84.0,0.0,3.0,1.0,0.0,2.0,20.0,8.0
19.0,10.0,5.0,3.0,266.0,20.0,10.0,47.0,269.55317301603003,93.0,0.0,1.0,0.0,0.0,0.0,28.0,2.0
4.0,6.0,4.0,2.0,238.0,52.0,17.0,30.0,205.74720270881312,89.0,0.0,3.0,1.0,0.0,0.0,27.0,6.0
13.0,4.0,6.0,3.0,225.0,22.0,15.0,36.0,258.7544507945534,81.0,0.0,3.0,1.0,0.0,1.0,30.0,3.0
9.0,7.0,3.0,3.0,306.0,29.0,8.0,39.0,268.9593074348564,88.0,0.0,1.0,1.0,0.0,1.0,26.0,5.0
22.0,5.0,3.0,3.0,162.0,20.0,11.0,36.0,331.8070839831364,95.0,0.0,1.0,1.0,0.0,1.0,21.0,12.0
22.0,10.0,3.0,3.0,160.0,27.0,12.0,32.0,318.3451789391692,87.0,0.0,1.0,0.0,0.0,0.0,19.0,12.0
5.0,11.0,5.0,1.0,282.0,39.0,20.0,31.0,286.12443704821766,86.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0
19.0,3.0,3.0,4.0,229.0,11.0,12.0,34.0,349.4297118675594,100.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0
13.0,4.0,3.0,2.0,381.0,54.0,16.0,35.0,228.670192925102,85.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0
8.0,7.0,6.0,3.0,349.0,34.0,19.0,25.0,337.8298689620798,92.0,1.0,2.0,0.0,0.0,0.0,33.0,6.0
6.0,9.0,6.0,4.0,339.0,41.0,12.0,40.0,281.9941340453672,83.0,0.0,4.0,0.0,0.0,0.0,33.0,0.0
17.0,2.0,5.0,3.0,314.0,30.0,8.0,33.0,320.1914450477048,92.0,0.0,1.0,0.0,0.0,2.0,26.0,0.0
1.0,5.0,3.0,2.0,122.0,45.0,20.0,25.0,270.81537238554773,98.0,1.0,2.0,0.0,0.0,0.0,26.0,0.0
12.0,4.0,6.0,4.0,217.0,49.0,16.0,41.0,298.5900495773423,91.0,0.0,1.0,1.0,0.0,0.0,29.0,34.0
5.0,7.0,3.0,3.0,99.0,21.0,8.0,37.0,256.9420292488883,100.0,0.0,0.0,1.0,0.0,1.0,29.0,0.0
26.0,4.0,5.0,4.0,141.0,50.0,12.0,39.0,196.0175279110165,84.0,0.0,3.0,0.0,0.0,0.0,24.0,15.0
22.0,7.0,5.0,3.0,187.0,49.0,0.0,29.0,308.14444950973564,83.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0
8.0,9.0,5.0,4.0,269.0,38.0,18.0,32.0,243.6937780430773,94.0,0.0,3.0,0.0,0.0,0.0,26.0,17.0
19.0,9.0,4.0,4.0,142.0,33.0,13.0,45.0,279.91415348591454,96.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0
7.0,2.0,5.0,3.0,144.0,46.0,5.0,35.0,264.7652954041676,94.0,0.0,3.0,1.0,0.0,2.0,23.0,2.0
9.0,4.0,3.0,4.0,50.0,11.0,13.0,33.0,287.84586687112176,80.0,0.0,2.0,1.0,0.0,2.0,30.0,0.0
15.0,3.0,4.0,3.0,325.0,18.0,13.0,43.0,295.8664020487324,96.0,0.0,3.0,1.0,0.0,0.0,20.0,0.0
14.0,12.0,3.0,3.0,219.0,40.0,19.0,28.0,272.57472410987515,81.0,0.0,3.0,0.0,0.0,2.0,21.0,4.0
12.0,10.0,5.0,3.0,287.0,20.0,14.0,36.0,289.31520509541184,94.0,0.0,0.0,1.0,0.0,0.0,33.0,12.0
17.0,5.0,4.0,1.0,257.0,19.0,15.0,29.0,315.9200147178756,91.0,0.0,2.0,1.0,0.0,1.0,32.0,0.0
5.0,2.0,2.0,3.0,173.0,5.0,16.0,52.0,229.3672917834225,87.0,0.0,2.0,1.0,0.0,0.0,29.0,18.0
19.0,11.0,5.0,4.0,240.0,11.0,14.0,35.0,271.5351351243078,88.0,0.0,4.0,1.0,1.0,1.0,27.0,2.0
6.0,3.0,6.0,4.0,203.0,49.0,2.0,32.0,249.0200222780029,99.0,0.0,1.0,1.0,0.0,0.0,29.0,3.0
22.0,4.0,4.0,4.0,272.0,47.0,12.0,33.0,309.70036234776273,95.0,0.0,2.0,0.0,0.0,5.0,29.0,5.0
23.0,10.0,2.0,1.0,212.0,10.0,20.0,57.0,283.71599702332253,89.0,0.0,3.0,1.0,1.0,0.0,24.0,4.0
28.0,5.0,5.0,2.0,322.0,5.0,12.0,39.0,232.7759061305295,85.0,0.0,2.0,0.0,0.0,1.0,27.0,1.0
4.0,1.0,5.0,2.0,344.0,27.0,8.0,43.0,267.266643409305,85.0,0.0,0.0,1.0,0.0,0.0,23.0,4.0
10.0,9.0,5.0,1.0,290.0,39.0,9.0,23.0,287.8233321795006,95.0,0.0,1.0,1.0,0.0,0.0,30.0,13.0
12.0,11.0,4.0,3.0,361.0,43.0,17.0,30.0,335.0089883386131,92.0,0.0,1.0,0.0,1.0,1.0,27.0,0.0
2.0,7.0,5.0,2.0,280.0,10.0,15.0,37.0,327.7934226726265,80.0,0.0,4.0,1.0,0.0,0.0,27.0,0.0
0.0,3.0,2.0,2.0,139.0,14.0,18.0,40.0,307.4861627885146,94.0,0.0,4.0,0.0,0.0,0.0,25.0,10.0
3.0,6.0,6.0,4.0,173.0,19.0,20.0,33.0,345.48451777458405,91.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0
5.0,12.0,5.0,2.0,220.0,36.0,5.0,36.0,317.63955022897795,80.0,0.0,4.0,0.0,0.0,0.0,23.0,0.0
22.0,9.0,3.0,4.0,89.0,9.0,12.0,31.0,247.5043816207592,91.0,1.0,0.0,1.0,0.0,0.0,25.0,8.0
9.0,10.0,6.0,1.0,200.0,46.0,9.0,42.0,263.51633486092504,88.0,0.0,3.0,1.0,0.0,2.0,26.0,4.0
6.0,10.0,2.0,3.0,219.0,6.0,4.0,48.0,343.9603940068355,100.0,0.0,1.0,1.0,0.0,2.0,26.0,1.0
7.0,6.0,3.0,4.0,230.0,37.0,7.0,42.0,293.31718613753105,80.0,0.0,1.0,1.0,0.0,0.0,28.0,2.0
12.0,11.0,6.0,4.0,122.0,46.0,14.0,37.0,245.7770633798985,87.0,0.0,0.0,1.0,0.0,2.0,25.0,6.0
13.0,11.0,2.0,1.0,292.0,30.0,17.0,32.0,245.49874102962664,99.0,0.0,1.0,0.0,0.0,1.0,29.0,8.0
10.0,1.0,6.0,4.0,234.0,30.0,13.0,32.0,256.3080932263784,90.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0
27.0,4.0,3.0,3.0,241.0,12.0,16.0,39.0,231.0542400911051,95.0,0.0,2.0,0.0,0.0,1.0,20.0,17.0
9.0,7.0,6.0,4.0,198.0,29.0,11.0,49.0,285.0112696294244,95.0,0.0,1.0,0.0,0.0,4.0,24.0,1.0
28.0,11.0,6.0,2.0,212.0,27.0,14.0,38.0,255.1847958794667,83.0,0.0,3.0,1.0,0.0,1.0,25.0,1.0
5.0,6.0,3.0,4.0,140.0,42.0,12.0,39.0,200.7570140930138,99.0,0.0,2.0,0.0,0.0,0.0,25.0,8.0
12.0,2.0,5.0,1.0,308.0,21.0,12.0,24.0,347.77733559511086,86.0,0.0,2.0,1.0,0.0,2.0,22.0,2.0
21.0,12.0,6.0,2.0,273.0,20.0,14.0,33.0,279.6977333151933,96.0,1.0,2.0,0.0,0.0,0.0,25.0,4.0
11.0,8.0,4.0,3.0,219.0,50.0,15.0,37.0,298.3534344857898,89.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0
17.0,12.0,2.0,4.0,273.0,29.0,5.0,29.0,271.9779342928397,98.0,0.0,2.0,0.0,0.0,0.0,29.0,4.0
12.0,4.0,5.0,3.0,219.0,36.0,19.0,37.0,335.9106072443484,85.0,0.0,2.0,1.0,0.0,0.0,21.0,5.0
24.0,2.0,5.0,2.0,283.0,29.0,9.0,41.0,318.4906806787493,96.0,0.0,4.0,0.0,0.0,0.0,26.0,0.0
23.0,6.0,2.0,1.0,255.0,36.0,23.0,26.0,236.3650268446318,84.0,0.0,4.0,1.0,0.0,0.0,29.0,15.0
27.0,3.0,6.0,4.0,202.0,44.0,15.0,35.0,316.0680872481903,93.0,0.0,0.0,1.0,0.0,0.0,24.0,5.0
3.0,4.0,6.0,1.0,151.0,29.0,9.0,43.0,262.13417143430854,98.0,0.0,2.0,0.0,0.0,2.0,28.0,12.0
5.0,10.0,3.0,1.0,95.0,26.0,6.0,48.0,292.5042298731443,85.0,0.0,4.0,1.0,0.0,4.0,21.0,3.0
27.0,11.0,5.0,4.0,219.0,15.0,17.0,54.0,302.2381719783716,88.0,0.0,4.0,0.0,0.0,0.0,21.0,5.0
4.0,3.0,4.0,1.0,237.0,26.0,10.0,32.0,250.51886204783477,91.0,0.0,4.0,0.0,0.0,0.0,33.0,8.0
17.0,6.0,4.0,4.0,135.0,24.0,11.0,40.0,270.82987860198364,92.0,0.0,0.0,0.0,0.0,1.0,25.0,7.0
4.0,8.0,3.0,4.0,252.0,20.0,9.0,34.0,253.4592338951927,83.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0
6.0,10.0,5.0,4.0,165.0,49.0,11.0,34.0,206.84827951990044,84.0,0.0,0.0,0.0,0.0,1.0,27.0,6.0
22.0,8.0,3.0,3.0,227.0,47.0,12.0,37.0,241.90987447362264,91.0,0.0,2.0,1.0,0.0,1.0,21.0,11.0
8.0,4.0,6.0,1.0,238.0,15.0,13.0,34.0,314.6352999401927,85.0,0.0,2.0,1.0,1.0,1.0,24.0,2.0
11.0,6.0,3.0,2.0,144.0,10.0,9.0,29.0,279.6758780831076,98.0,0.0,2.0,1.0,0.0,0.0,22.0,7.0
19.0,9.0,3.0,4.0,314.0,45.0,19.0,41.0,285.2280623588078,93.0,0.0,3.0,1.0,0.0,0.0,21.0,1.0
13.0,8.0,3.0,3.0,201.0,23.0,8.0,36.0,252.75619972880472,91.0,1.0,0.0,0.0,0.0,4.0,30.0,9.0
11.0,5.0,6.0,4.0,341.0,14.0,3.0,32.0,200.16794319200176,97.0,0.0,2.0,1.0,0.0,0.0,27.0,7.0
8.0,1.0,4.0,1.0,225.0,35.0,21.0,35.0,263.1019228738182,96.0,0.0,3.0,0.0,0.0,0.0,33.0,18.0
11.0,12.0,4.0,4.0,126.0,10.0,6.0,30.0,283.7181015243564,100.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0
3.0,5.0,2.0,2.0,219.0,50.0,11.0,42.0,279.72507991962664,93.0,0.0,2.0,1.0,0.0,2.0,23.0,5.0
4.0,5.0,5.0,4.0,147.0,41.0,11.0,36.0,309.4270133875759,86.0,0.0,2.0,0.0,0.0,0.0,32.0,7.0
8.0,8.0,5.0,1.0,265.0,8.0,9.0,35.0,231.32890603236075,85.0,0.0,4.0,1.0,0.0,0.0,31.0,9.0
13.0,4.0,2.0,3.0,217.0,39.0,9.0,37.0,287.2913073213231,90.0,1.0,0.0,0.0,0.0,1.0,17.0,17.0
19.0,6.0,3.0,1.0,252.0,17.0,10.0,41.0,264.4099180350654,98.0,0.0,2.0,1.0,0.0,0.0,26.0,1.0
21.0,6.0,5.0,1.0,178.0,43.0,15.0,41.0,277.3852772730413,98.0,0.0,4.0,0.0,0.0,1.0,27.0,3.0
26.0,4.0,2.0,1.0,263.0,16.0,8.0,44.0,285.0477465782661,85.0,0.0,1.0,1.0,0.0,1.0,26.0,10.0
16.0,6.0,2.0,2.0,161.0,47.0,13.0,42.0,236.82677055713145,82.0,0.0,2.0,1.0,0.0,0.0,29.0,0.0
0.0,2.0,2.0,2.0,164.0,27.0,15.0,31.0,217.5006414628171,83.0,1.0,0.0,0.0,0.0,2.0,24.0,0.0
24.0,6.0,3.0,1.0,141.0,7.0,7.0,34.0,240.99224644486208,90.0,0.0,2.0,0.0,1.0,1.0,22.0,0.0
14.0,12.0,4.0,2.0,200.0,54.0,18.0,33.0,277.4065377150545,95.0,1.0,1.0,1.0,0.0,0.0,29.0,0.0
14.0,11.0,4.0,3.0,260.0,26.0,6.0,41.0,304.36645985046914,89.0,0.0,4.0,0.0,1.0,2.0,33.0,0.0
28.0,5.0,2.0,2.0,193.0,50.0,20.0,34.0,222.8284686288899,90.0,0.0,1.0,1.0,0.0,1.0,31.0,3.0
28.0,1.0,3.0,2.0,215.0,31.0,10.0,23.0,300.1192403476009,100.0,0.0,0.0,1.0,0.0,4.0,26.0,27.0
14.0,6.0,3.0,1.0,250.0,47.0,11.0,46.0,239.0762760027225,84.0,0.0,3.0,1.0,0.0,4.0,21.0,0.0
1.0,8.0,4.0,2.0,253.0,8.0,12.0,36.0,304.0291136377367,94.0,0.0,2.0,0.0,0.0,2.0,28.0,24.0
3.0,5.0,5.0,2.0,248.0,15.0,11.0,32.0,273.1334504308303,94.0,0.0,1.0,0.0,0.0,0.0,31.0,15.0
16.0,2.0,4.0,3.0,199.0,37.0,13.0,45.0,313.38542082276183,90.0,0.0,1.0,1.0,0.0,1.0,32.0,0.0
20.0,9.0,4.0,2.0,298.0,22.0,5.0,43.0,410.1702713936096,86.0,1.0,0.0,1.0,0.0,0.0,25.0,6.0
21.0,3.0,6.0,4.0,122.0,20.0,14.0,30.0,160.26088361980433,93.0,0.0,4.0,0.0,0.0,2.0,31.0,4.0
19.0,4.0,4.0,2.0,219.0,27.0,10.0,25.0,326.4330746076647,81.0,0.0,2.0,1.0,0.0,0.0,25.0,8.0
18.0,6.0,2.0,2.0,240.0,10.0,19.0,31.0,270.81537238554773,80.0,0.0,4.0,0.0,0.0,0.0,22.0,10.0
21.0,11.0,3.0,1.0,275.0,19.0,19.0,31.0,216.49907212197405,99.0,0.0,2.0,1.0,0.0,2.0,28.0,3.0
20.0,4.0,5.0,1.0,217.0,13.0,17.0,37.0,232.0325595949448,96.0,0.0,2.0,1.0,0.0,0.0,28.0,1.0
5.0,4.0,5.0,4.0,195.0,50.0,20.0,35.0,283.60388269299034,86.0,1.0,3.0,1.0,1.0,0.0,34.0,5.0
26.0,3.0,3.0,4.0,249.0,12.0,19.0,34.0,275.381757755703,100.0,0.0,1.0,0.0,1.0,0.0,24.0,1.0
5.0,12.0,4.0,1.0,162.0,37.0,12.0,35.0,248.67760884763644,81.0,0.0,0.0,1.0,0.0,0.0,26.0,5.0
12.0,5.0,6.0,2.0,188.0,30.0,10.0,35.0,261.21828372248683,81.0,0.0,1.0,0.0,0.0,0.0,28.0,3.0
0.0,7.0,5.0,1.0,194.0,21.0,5.0,30.0,260.8810303162447,85.0,0.0,3.0,0.0,0.0,0.0,24.0,17.0
21.0,9.0,3.0,4.0,188.0,35.0,12.0,25.0,241.7831617767407,80.0,0.0,3.0,1.0,0.0,0.0,28.0,2.0
20.0,4.0,2.0,4.0,204.0,15.0,6.0,30.0,340.2644431567887,87.0,0.0,2.0,1.0,0.0,1.0,26.0,4.0
23.0,7.0,5.0,2.0,268.0,30.0,6.0,25.0,270.81537238554773,98.0,0.0,4.0,1.0,0.0,4.0,24.0,21.0
8.0,11.0,5.0,2.0,200.0,8.0,14.0,37.0,310.6272663088997,83.0,0.0,0.0,1.0,0.0,4.0,25.0,11.0
21.0,4.0,6.0,3.0,220.0,12.0,11.0,37.0,227.33549681270785,99.0,0.0,3.0,0.0,0.0,2.0,21.0,10.0
11.0,2.0,5.0,2.0,219.0,27.0,15.0,41.0,305.97746798906,90.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0
11.0,7.0,5.0,2.0,159.0,18.0,16.0,40.0,246.69086616706875,84.0,0.0,2.0,0.0,0.0,1.0,30.0,22.0
3.0,3.0,4.0,4.0,243.0,47.0,16.0,34.0,265.3191323749916,94.0,0.0,1.0,1.0,0.0,1.0,31.0,6.0
18.0,2.0,2.0,1.0,66.0,23.0,14.0,35.0,208.0338109627003,96.0,0.0,2.0,0.0,0.0,0.0,27.0,5.0
15.0,2.0,2.0,1.0,150.0,6.0,15.0,32.0,219.0956388486602,98.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0
25.0,5.0,2.0,4.0,248.0,8.0,13.0,31.0,301.59441219757264,95.0,0.0,1.0,0.0,0.0,0.0,29.0,4.0
11.0,7.0,2.0,1.0,205.0,48.0,17.0,32.0,227.0832012576116,88.0,0.0,1.0,0.0,0.0,0.0,13.0,6.0
0.0,9.0,4.0,2.0,219.0,53.0,11.0,35.0,274.2538054727544,100.0,0.0,2.0,1.0,1.0,0.0,30.0,2.0
8.0,2.0,6.0,1.0,257.0,29.0,2.0,39.0,282.75799811033403,99.0,0.0,3.0,0.0,0.0,2.0,30.0,1.0
6.0,11.0,2.0,3.0,285.0,54.0,14.0,36.0,327.0000567812104,90.0,0.0,1.0,0.0,0.0,0.0,21.0,2.0
9.0,11.0,6.0,1.0,140.0,54.0,19.0,19.0,330.87524194101763,86.0,0.0,2.0,1.0,0.0,1.0,34.0,2.0
12.0,5.0,6.0,1.0,214.0,37.0,14.0,50.0,236.112990503731,93.0,0.0,0.0,0.0,0.0,1.0,25.0,8.0
7.0,1.0,3.0,2.0,248.0,17.0,12.0,36.0,236.46543487532531,92.0,0.0,2.0,1.0,0.0,8.0,29.0,6.0
27.0,11.0,4.0,3.0,282.0,19.0,14.0,38.0,248.97475226356096,93.0,0.0,4.0,1.0,0.0,1.0,31.0,4.0
9.0,1.0,6.0,4.0,225.0,34.0,11.0,32.0,234.08047720655824,82.0,0.0,0.0,1.0,0.0,1.0,32.0,0.0
7.0,7.0,3.0,4.0,234.0,40.0,15.0,46.0,270.81537238554773,89.0,0.0,0.0,1.0,0.0,0.0,29.0,1.0
19.0,1.0,4.0,1.0,286.0,15.0,12.0,28.0,266.1754690985967,96.0,0.0,3.0,0.0,0.0,1.0,22.0,10.0
26.0,9.0,3.0,2.0,199.0,47.0,10.0,36.0,241.9914339842163,95.0,0.0,1.0,0.0,0.0,1.0,25.0,10.0
14.0,1.0,3.0,4.0,134.0,32.0,9.0,41.0,234.77067883838708,95.0,0.0,4.0,1.0,0.0,2.0,26.0,6.0
23.0,1.0,6.0,2.0,260.0,43.0,10.0,42.0,288.38415133554435,86.0,0.0,2.0,0.0,0.0,2.0,33.0,7.0
16.0,6.0,3.0,2.0,280.0,53.0,9.0,26.0,336.21039334888803,98.0,0.0,0.0,1.0,0.0,2.0,25.0,0.0
11.0,2.0,4.0,4.0,145.0,52.0,17.0,39.0,237.38026262385415,89.0,0.0,2.0,1.0,1.0,0.0,24.0,7.0
2.0,4.0,6.0,2.0,151.0,6.0,5.0,35.0,294.8775647156081,82.0,0.0,1.0,1.0,0.0,0.0,28.0,0.0
22.0,11.0,4.0,3.0,133.0,52.0,3.0,35.0,274.4629086826896,81.0,0.0,1.0,1.0,0.0,1.0,32.0,10.0
28.0,5.0,5.0,4.0,247.0,23.0,8.0,19.0,260.474399109632,88.0,0.0,3.0,1.0,0.0,2.0,28.0,0.0
23.0,7.0,3.0,3.0,191.0,35.0,7.0,27.0,314.1598127865288,94.0,0.0,1.0,1.0,0.0,1.0,16.0,13.0
2.0,6.0,3.0,1.0,194.0,14.0,10.0,38.0,297.77654845274185,92.0,0.0,1.0,0.0,0.0,0.0,32.0,3.0
20.0,8.0,5.0,4.0,273.0,8.0,12.0,32.0,295.73520437747874,99.0,0.0,4.0,1.0,0.0,0.0,28.0,1.0
4.0,6.0,3.0,1.0,300.0,44.0,6.0,36.0,272.2080613022172,97.0,0.0,3.0,0.0,0.0,0.0,25.0,1.0
8.0,12.0,6.0,3.0,286.0,46.0,14.0,27.0,270.81537238554773,82.0,0.0,1.0,0.0,0.0,1.0,32.0,10.0
5.0,3.0,2.0,4.0,329.0,53.0,14.0,38.0,252.21761465354936,95.0,0.0,1.0,1.0,0.0,4.0,25.0,29.0
15.0,11.0,2.0,3.0,257.0,17.0,11.0,29.0,212.61548159352373,100.0,0.0,0.0,1.0,0.0,4.0,30.0,2.0
9.0,9.0,6.0,4.0,140.0,29.0,21.0,24.0,275.37516260769434,97.0,0.0,3.0,1.0,0.0,2.0,28.0,1.0
2.0,5.0,6.0,4.0,219.0,35.0,6.0,28.0,313.0553629616655,87.0,0.0,2.0,1.0,0.0,2.0,22.0,15.0
17.0,9.0,3.0,4.0,192.0,42.0,6.0,36.0,276.6313213852062,86.0,1.0,1.0,0.0,0.0,4.0,21.0,15.0
10.0,2.0,4.0,2.0,216.0,37.0,13.0,39.0,248.1425952687381,90.0,0.0,4.0,0.0,0.0,0.0,31.0,2.0
18.0,6.0,6.0,3.0,216.0,53.0,18.0,44.0,326.4982145539505,95.0,1.0,4.0,1.0,1.0,0.0,30.0,6.0
10.0,7.0,4.0,1.0,159.0,38.0,7.0,32.0,293.57482871519846,97.0,0.0,3.0,1.0,1.0,1.0,40.0,1.0
26.0,7.0,2.0,4.0,196.0,42.0,9.0,31.0,327.6634739362546,80.0,0.0,3.0,1.0,0.0,1.0,30.0,3.0
24.0,8.0,2.0,4.0,209.0,51.0,8.0,32.0,254.6106201628355,90.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0
21.0,5.0,5.0,2.0,125.0,12.0,9.0,46.0,316.34783075907575,95.0,0.0,3.0,1.0,0.0,0.0,33.0,5.0
23.0,10.0,5.0,2.0,144.0,5.0,9.0,47.0,351.5673402341509,92.0,0.0,3.0,1.0,0.0,0.0,19.0,3.0
26.0,6.0,4.0,2.0,297.0,29.0,9.0,31.0,270.57202956210506,92.0,0.0,3.0,1.0,0.0,1.0,26.0,3.0
2.0,5.0,6.0,2.0,219.0,24.0,7.0,37.0,242.9495647477568,96.0,0.0,4.0,0.0,0.0,5.0,32.0,3.0
22.0,7.0,4.0,4.0,259.0,20.0,5.0,39.0,236.65671211499213,89.0,0.0,2.0,1.0,1.0,0.0,19.0,2.0
8.0,3.0,5.0,3.0,219.0,19.0,13.0,43.0,282.59221390663066,97.0,0.0,1.0,1.0,0.0,2.0,30.0,7.0
17.0,4.0,5.0,3.0,179.0,8.0,12.0,35.0,240.53913722306035,80.0,0.0,2.0,0.0,0.0,0.0,29.0,0.0
11.0,7.0,5.0,1.0,228.0,40.0,6.0,38.0,280.3736852393237,83.0,0.0,1.0,0.0,0.0,1.0,15.0,6.0
22.0,2.0,3.0,4.0,308.0,31.0,12.0,38.0,294.1554363242594,88.0,0.0,2.0,0.0,0.0,0.0,25.0,1.0
3.0,5.0,4.0,3.0,191.0,44.0,18.0,35.0,261.0320585812363,93.0,0.0,0.0,1.0,0.0,0.0,23.0,11.0
0.0,2.0,3.0,2.0,171.0,50.0,20.0,45.0,251.99722049188628,82.0,0.0,2.0,1.0,0.0,0.0,23.0,14.0
12.0,5.0,5.0,1.0,324.0,25.0,7.0,23.0,249.9409870240236,94.0,0.0,4.0,1.0,0.0,2.0,31.0,15.0
25.0,2.0,5.0,3.0,190.0,46.0,11.0,38.0,281.7768835642476,97.0,0.0,1.0,0.0,0.0,8.0,26.0,2.0
7.0,7.0,6.0,1.0,144.0,25.0,12.0,37.0,232.6139068405168,86.0,0.0,1.0,0.0,0.0,2.0,27.0,5.0
28.0,10.0,4.0,3.0,105.0,21.0,13.0,32.0,289.4438790829213,82.0,0.0,4.0,0.0,0.0,0.0,27.0,2.0
7.0,6.0,5.0,3.0,178.0,22.0,13.0,34.0,279.3653885984354,99.0,0.0,4.0,1.0,0.0,0.0,28.0,4.0
18.0,12.0,6.0,1.0,170.0,44.0,12.0,39.0,270.1976874527907,89.0,0.0,3.0,1.0,0.0,1.0,20.0,4.0
23.0,7.0,4.0,2.0,336.0,31.0,10.0,40.0,350.0831754728318,91.0,1.0,4.0,1.0,0.0,1.0,28.0,1.0
11.0,6.0,2.0,4.0,251.0,8.0,17.0,40.0,301.4264340248251,83.0,0.0,4.0,0.0,0.0,0.0,31.0,1.0
0.0,4.0,3.0,3.0,269.0,35.0,13.0,38.0,346.478355367096,89.0,0.0,4.0,1.0,0.0,0.0,19.0,0.0
22.0,7.0,4.0,2.0,117.0,21.0,7.0,35.0,323.5109218054985,99.0,0.0,2.0,1.0,0.0,0.0,29.0,4.0
12.0,7.0,5.0,1.0,292.0,38.0,14.0,36.0,270.81537238554773,97.0,0.0,4.0,1.0,0.0,0.0,31.0,12.0
16.0,7.0,3.0,2.0,168.0,21.0,12.0,36.0,305.99371167470525,90.0,0.0,0.0,1.0,0.0,1.0,26.0,3.0
